index,Lo,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,time
299,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:23:32.200000000
300,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:24:01.000000000
301,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:24:29.800000000
302,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:24:58.600000000
303,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:25:27.400000000
304,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:25:56.200000000
305,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:26:25.000000000
306,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:26:53.800000000
307,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:27:22.600000000
308,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:27:51.400000000
309,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:28:20.200000000
310,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:28:49.000000000
311,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:29:17.800000000
312,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:29:46.600000000
313,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:30:15.400000000
314,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:30:44.200000000
315,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:31:13.000000000
316,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:31:41.800000000
317,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:32:10.600000000
318,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:32:39.400000000
319,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:33:08.200000000
320,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:33:37.000000000
321,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:34:05.800000000
322,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:34:34.600000000
323,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:35:03.400000000
324,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:35:32.200000000
325,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:36:01.000000000
326,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:36:29.800000000
327,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:36:58.600000000
328,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:37:27.400000000
329,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:37:56.200000000
330,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:38:25.000000000
331,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:38:53.800000000
332,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:39:22.600000000
333,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:39:51.400000000
334,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:40:20.200000000
335,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:40:49.000000000
336,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:41:17.800000000
337,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:41:46.600000000
338,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:42:15.400000000
339,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:42:44.200000000
340,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:43:13.000000000
341,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:43:41.800000000
342,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:44:10.600000000
343,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:44:39.400000000
344,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:45:08.200000000
345,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:45:37.000000000
346,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:46:05.800000000
347,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:46:34.600000000
348,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:47:03.400000000
349,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:47:32.200000000
350,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:48:01.000000000
351,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:48:29.800000000
352,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:48:58.600000000
353,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:49:27.400000000
354,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:49:56.200000000
355,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:50:25.000000000
356,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:50:53.800000000
357,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:51:22.600000000
358,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:51:51.400000000
359,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:52:20.200000000
360,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:52:49.000000000
361,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:53:17.800000000
362,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:53:46.600000000
363,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:54:15.400000000
364,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:54:44.200000000
365,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:55:13.000000000
366,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:55:41.800000000
367,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:56:10.600000000
368,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:56:39.400000000
369,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:57:08.200000000
370,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:57:37.000000000
371,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:58:05.800000000
372,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:58:34.600000000
373,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:59:03.400000000
374,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 02:59:32.200000000
375,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:00:01.000000000
376,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:00:29.800000000
377,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:00:58.600000000
378,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:01:27.400000000
379,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:01:56.200000000
380,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:02:25.000000000
381,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:02:53.800000000
382,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:03:22.600000000
383,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:03:51.400000000
384,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:04:20.200000000
385,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:04:49.000000000
386,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:05:17.800000000
387,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:05:46.600000000
388,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:06:15.400000000
389,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:06:44.200000000
390,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:07:13.000000000
391,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:07:41.800000000
392,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:08:10.600000000
393,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:08:39.400000000
394,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:09:08.200000000
395,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:09:37.000000000
396,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:10:05.800000000
397,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:10:34.600000000
398,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:11:03.400000000
399,1.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:11:32.200000000
400,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:12:01.000000000
401,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:12:29.800000000
402,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:12:58.600000000
403,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:13:27.400000000
404,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:13:56.200000000
405,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:14:25.000000000
406,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:14:53.800000000
407,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:15:22.600000000
408,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:15:51.400000000
409,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:16:20.200000000
410,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:16:49.000000000
411,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:17:17.800000000
412,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:17:46.600000000
413,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:18:15.400000000
414,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:18:44.200000000
415,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:19:13.000000000
416,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:19:41.800000000
417,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:20:10.600000000
418,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:20:39.400000000
419,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:21:08.200000000
420,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:21:37.000000000
421,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:22:05.800000000
422,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:22:34.600000000
423,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:23:03.400000000
424,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:23:32.200000000
425,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:24:01.000000000
426,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:24:29.800000000
427,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:24:58.600000000
428,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:25:27.400000000
429,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:25:56.200000000
430,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:26:25.000000000
431,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:26:53.800000000
432,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:27:22.600000000
433,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:27:51.400000000
434,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:28:20.200000000
435,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:28:49.000000000
436,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:29:17.800000000
437,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:29:46.600000000
438,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:30:15.400000000
439,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:30:44.200000000
440,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:31:13.000000000
441,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:31:41.800000000
442,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:32:10.600000000
443,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:32:39.400000000
444,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:33:08.200000000
445,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:33:37.000000000
446,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:34:05.800000000
447,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:34:34.600000000
448,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:35:03.400000000
449,2.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0 days 03:35:32.200000000
450,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:36:01.000000000
451,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:36:29.800000000
452,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:36:58.600000000
453,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:37:27.400000000
454,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:37:56.200000000
455,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:38:25.000000000
456,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:38:53.800000000
457,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:39:22.600000000
458,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:39:51.400000000
459,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:40:20.200000000
460,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:40:49.000000000
461,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:41:17.800000000
462,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:41:46.600000000
463,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:42:15.400000000
464,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:42:44.200000000
465,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:43:13.000000000
466,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:43:41.800000000
467,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:44:10.600000000
468,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:44:39.400000000
469,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:45:08.200000000
470,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:45:37.000000000
471,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:46:05.800000000
472,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:46:34.600000000
473,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:47:03.400000000
474,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:47:32.200000000
475,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:48:01.000000000
476,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:48:29.800000000
477,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:48:58.600000000
478,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:49:27.400000000
479,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:49:56.200000000
480,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:50:25.000000000
481,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:50:53.800000000
482,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:51:22.600000000
483,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:51:51.400000000
484,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:52:20.200000000
485,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:52:49.000000000
486,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:53:17.800000000
487,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:53:46.600000000
488,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:54:15.400000000
489,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:54:44.200000000
490,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:55:13.000000000
491,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:55:41.800000000
492,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:56:10.600000000
493,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:56:39.400000000
494,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:57:08.200000000
495,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:57:37.000000000
496,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:58:05.800000000
497,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:58:34.600000000
498,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:59:03.400000000
499,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 03:59:32.200000000
500,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:00:01.000000000
501,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:00:29.800000000
502,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:00:58.600000000
503,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:01:27.400000000
504,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:01:56.200000000
505,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:02:25.000000000
506,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:02:53.800000000
507,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:03:22.600000000
508,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:03:51.400000000
509,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:04:20.200000000
510,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:04:49.000000000
511,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:05:17.800000000
512,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:05:46.600000000
513,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:06:15.400000000
514,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:06:44.200000000
515,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:07:13.000000000
516,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:07:41.800000000
517,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:08:10.600000000
518,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:08:39.400000000
519,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:09:08.200000000
520,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:09:37.000000000
521,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:10:05.800000000
522,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:10:34.600000000
523,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:11:03.400000000
524,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:11:32.200000000
525,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:12:01.000000000
526,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:12:29.800000000
527,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:12:58.600000000
528,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:13:27.400000000
529,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:13:56.200000000
530,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:14:25.000000000
531,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:14:53.800000000
532,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:15:22.600000000
533,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:15:51.400000000
534,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:16:20.200000000
535,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:16:49.000000000
536,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:17:17.800000000
537,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:17:46.600000000
538,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:18:15.400000000
539,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:18:44.200000000
540,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:19:13.000000000
541,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:19:41.800000000
542,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:20:10.600000000
543,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:20:39.400000000
544,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:21:08.200000000
545,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:21:37.000000000
546,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:22:05.800000000
547,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:22:34.600000000
548,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:23:03.400000000
549,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:23:32.200000000
550,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:24:01.000000000
551,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:24:29.800000000
552,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:24:58.600000000
553,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:25:27.400000000
554,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:25:56.200000000
555,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:26:25.000000000
556,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:26:53.800000000
557,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:27:22.600000000
558,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:27:51.400000000
559,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:28:20.200000000
560,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:28:49.000000000
561,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:29:17.800000000
562,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:29:46.600000000
563,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:30:15.400000000
564,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:30:44.200000000
565,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:31:13.000000000
566,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:31:41.800000000
567,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:32:10.600000000
568,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:32:39.400000000
569,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:33:08.200000000
570,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:33:37.000000000
571,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:34:05.800000000
572,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:34:34.600000000
573,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:35:03.400000000
574,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:35:32.200000000
575,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:36:01.000000000
576,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:36:29.800000000
577,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:36:58.600000000
578,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:37:27.400000000
579,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:37:56.200000000
580,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:38:25.000000000
581,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:38:53.800000000
582,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:39:22.600000000
583,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:39:51.400000000
584,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:40:20.200000000
585,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:40:49.000000000
586,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:41:17.800000000
587,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:41:46.600000000
588,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:42:15.400000000
589,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:42:44.200000000
590,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:43:13.000000000
591,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:43:41.800000000
592,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:44:10.600000000
593,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:44:39.400000000
594,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:45:08.200000000
595,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:45:37.000000000
596,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:46:05.800000000
597,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:46:34.600000000
598,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:47:03.400000000
599,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:47:32.200000000
600,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:48:01.000000000
601,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 04:48:29.800000000
